"","EntityID","CPGID","PlantID","source_id","germplasm_id","experiment_id","PlotID","Selection","Entry","planting_date","StartingCorner","Row","Range","easting","northing","altitude","rep","block","notes","DON","ZEA"
"593","20FHB000593",2659,"2057","20SGH002057","C10_002057","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_159_CPG2659_2057","experimental","C10","2020-10-22","SW",4,42,0,0,0,0,0,NA,10.9,0.6
"594","20FHB000594",2660,"239","20SGH000239","C10_000239","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_160_CPG2660_239","experimental","C10","2020-10-22","SW",4,41,0,0,0,0,0,NA,7.5,0
"595","20FHB000595",2661,"1906","20SGH001906","C10_001906","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_161_CPG2661_1906","experimental","C10","2020-10-22","SW",4,40,0,0,0,0,0,NA,2.5,0
"596","20FHB000596",2662,"1259","20SGH001259","C10_001259","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_162_CPG2662_1259","experimental","C10","2020-10-22","SW",4,39,0,0,0,0,0,NA,NA,NA
"597","20FHB000597",2663,"1943","20SGH001943","C10_001943","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_163_CPG2663_1943","experimental","C10","2020-10-22","SW",4,38,0,0,0,0,0,NA,1.9,0
"598","20FHB000598",2664,"847","20SGH000847","C10_000847","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_164_CPG2664_847","experimental","C10","2020-10-22","SW",4,37,0,0,0,0,0,NA,NA,NA
"599","20FHB000599",2665,"3703","20SGH003703","C10_003703","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_165_CPG2665_3703","experimental","C10","2020-10-22","SW",4,36,0,0,0,0,0,NA,6.5,0
"600","20FHB000600",2666,"Overley",NA,"Overley","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_166_CPG2666_Overley","susceptible check","winter wheat","2020-10-22","SW",4,35,0,0,0,0,0,"ww_check",5.8,0.3
"601","20FHB000601",2667,"667","20SGH000667","C10_000667","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_167_CPG2667_667","experimental","C10","2020-10-22","SW",4,34,0,0,0,0,0,NA,1.5,0
"602","20FHB000602",2668,"1382","20SGH001382","C10_001382","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_168_CPG2668_1382","experimental","C10","2020-10-22","SW",4,33,0,0,0,0,0,NA,10,0
"603","20FHB000603",2669,"2660","20SGH002660","C10_002660","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_169_CPG2669_2660","experimental","C10","2020-10-22","SW",4,32,0,0,0,0,0,NA,20.2,0.5
"604","20FHB000604",2670,"Roblin",NA,"Roblin","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_170_CPG2670_Roblin","susceptible check","spring wheat","2020-10-22","SW",4,31,0,0,0,0,0,"sw_check",16,0.4
"605","20FHB000605",2671,"1727","20SGH001727","C10_001727","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_171_CPG2671_1727","experimental","C10","2020-10-22","SW",4,30,0,0,0,0,0,NA,18.9,0.9
"606","20FHB000606",2672,"2171","20SGH002171","C10_002171","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_172_CPG2672_2171","experimental","C10","2020-10-22","SW",4,29,0,0,0,0,0,NA,3.8,0.9
"607","20FHB000607",2673,"3551","20SGH003551","C10_003551","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_173_CPG2673_3551","experimental","C10","2020-10-22","SW",4,28,0,0,0,0,0,NA,2.4,0
"608","20FHB000608",2674,"3620","20SGH003620","C10_003620","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_174_CPG2674_3620","experimental","C10","2020-10-22","SW",4,27,0,0,0,0,0,NA,3.9,0
"609","20FHB000609",2675,"Roblin",NA,"Roblin","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_175_CPG2675_Roblin","susceptible check","spring wheat","2020-10-22","SW",4,26,0,0,0,0,0,"sw_check",20.1,1.7
"610","20FHB000610",2676,"1101","20SGH001101","C10_001101","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_176_CPG2676_1101","experimental","C10","2020-10-22","SW",4,25,0,0,0,0,0,NA,4.9,0
"611","20FHB000611",2677,"C9-2633","19SGH002633","C9_002633","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_177_CPG2677_C9-2633","top10% R OH","C9 replicate","2020-10-22","SW",4,24,0,0,0,0,0,"C9 replicate",3,0.5
"612","20FHB000612",2678,"1974","20SGH001974","C10_001974","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_178_CPG2678_1974","experimental","C10","2020-10-22","SW",4,23,0,0,0,0,0,NA,8.3,0.3
"613","20FHB000613",2679,"31","20SGH000031","C10_000031","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_179_CPG2679_31","experimental","C10","2020-10-22","SW",4,22,0,0,0,0,0,NA,24.8,0.9
"614","20FHB000614",2680,"1622","20SGH001622","C10_001622","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_180_CPG2680_1622","experimental","C10","2020-10-22","SW",4,21,0,0,0,0,0,NA,3.8,0
"615","20FHB000615",2681,"2013","20SGH002013","C10_002013","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_181_CPG2681_2013","experimental","C10","2020-10-22","SW",4,20,0,0,0,0,0,NA,2.1,0.1
"616","20FHB000616",2682,"811","20SGH000811","C10_000811","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_182_CPG2682_811","experimental","C10","2020-10-22","SW",4,19,0,0,0,0,0,NA,21.6,3.9
"617","20FHB000617",2683,"57","20SGH000057","C10_000057","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_183_CPG2683_57","experimental","C10","2020-10-22","SW",4,18,0,0,0,0,0,NA,9.6,0.4
"618","20FHB000618",2684,"60","20SGH000060","C10_000060","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_184_CPG2684_60","experimental","C10","2020-10-22","SW",4,17,0,0,0,0,0,NA,NA,NA
"619","20FHB000619",2685,"Overley",NA,"Overley","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_185_CPG2685_Overley","susceptible check","winter wheat","2020-10-22","SW",4,16,0,0,0,0,0,"ww_check",34.7,2.7
"620","20FHB000620",2686,"2563","20SGH002563","C10_002563","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_186_CPG2686_2563","experimental","C10","2020-10-22","SW",4,15,0,0,0,0,0,NA,11.9,0.3
"621","20FHB000621",2687,"1959","20SGH001959","C10_001959","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_187_CPG2687_1959","experimental","C10","2020-10-22","SW",4,14,0,0,0,0,0,NA,25.2,0.3
"622","20FHB000622",2688,"3178","20SGH003178","C10_003178","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_188_CPG2688_3178","experimental","C10","2020-10-22","SW",4,13,0,0,0,0,0,NA,NA,NA
"623","20FHB000623",2689,"1965","20SGH001965","C10_001965","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_189_CPG2689_1965","experimental","C10","2020-10-22","SW",4,12,0,0,0,0,0,NA,2,0
"624","20FHB000624",2690,"860","20SGH000860","C10_000860","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_190_CPG2690_860","experimental","C10","2020-10-22","SW",4,11,0,0,0,0,0,NA,10.8,0.5
"625","20FHB000625",2691,"1173","20SGH001173","C10_001173","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_191_CPG2691_1173","experimental","C10","2020-10-22","SW",4,10,0,0,0,0,0,NA,5.3,0.5
"626","20FHB000626",2692,"2190","20SGH002190","C10_002190","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_192_CPG2692_2190","experimental","C10","2020-10-22","SW",4,9,0,0,0,0,0,NA,0.4,0
"627","20FHB000627",2693,"3751","20SGH003751","C10_003751","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_193_CPG2693_3751","experimental","C10","2020-10-22","SW",4,8,0,0,0,0,0,NA,NA,NA
"628","20FHB000628",2694,"2537","20SGH002537","C10_002537","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_194_CPG2694_2537","experimental","C10","2020-10-22","SW",4,7,0,0,0,0,0,NA,0,0
"629","20FHB000629",2695,"3360","20SGH003360","C10_003360","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_195_CPG2695_3360","experimental","C10","2020-10-22","SW",4,6,0,0,0,0,0,NA,NA,NA
"630","20FHB000630",2696,"Roblin",NA,"Roblin","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_196_CPG2696_Roblin","susceptible check","spring wheat","2020-10-22","SW",4,5,0,0,0,0,0,"sw_check",14,1.3
"631","20FHB000631",2697,"267","20SGH000267","C10_000267","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_197_CPG2697_267","experimental","C10","2020-10-22","SW",4,4,0,0,0,0,0,NA,20.7,0
"632","20FHB000632",2698,"2698","20SGH002698","C10_002698","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_198_CPG2698_2698","experimental","C10","2020-10-22","SW",4,3,0,0,0,0,0,NA,9.7,0
"633","20FHB000633",2699,"2304","20SGH002304","C10_002304","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_199_CPG2699_2304","experimental","C10","2020-10-22","SW",4,2,0,0,0,0,0,NA,4.7,0
"634","20FHB000634",2700,"1856","20SGH001856","C10_001856","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_200_CPG2700_1856","experimental","C10","2020-10-22","SW",4,1,0,0,0,0,0,NA,42.1,0
"635","20FHB000635",2701,"C9-2633","19SGH002633","C9_002633","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_201_CPG2701_C9-2633","top10% R OH","C9 replicate","2020-10-22","SW",5,1,0,0,0,0,0,"C9 replicate",2.3,0
"636","20FHB000636",2702,"Everest",NA,"Everest","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_202_CPG2702_Everest","resistant check","winter wheat","2020-10-22","SW",5,2,0,0,0,0,0,"ww_check",16.8,7.5
"637","20FHB000637",2703,"2180","20SGH002180","C10_002180","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_203_CPG2703_2180","experimental","C10","2020-10-22","SW",5,3,0,0,0,0,0,NA,19.8,0.2
"638","20FHB000638",2704,"2020","20SGH002020","C10_002020","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_204_CPG2704_2020","experimental","C10","2020-10-22","SW",5,4,0,0,0,0,0,NA,24.3,1
"639","20FHB000639",2705,"C9-2695","19SGH002695","C9_002695","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_205_CPG2705_C9-2695","top10% S EB","C9 replicate","2020-10-22","SW",5,5,0,0,0,0,0,"C9 replicate",5.6,0.1
"640","20FHB000640",2706,"2461","20SGH002461","C10_002461","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_206_CPG2706_2461","experimental","C10","2020-10-22","SW",5,6,0,0,0,0,0,NA,3.8,0.2
"641","20FHB000641",2707,"2540","20SGH002540","C10_002540","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_207_CPG2707_2540","experimental","C10","2020-10-22","SW",5,7,0,0,0,0,0,NA,23.5,0.8
"642","20FHB000642",2708,"3501","20SGH003501","C10_003501","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_208_CPG2708_3501","experimental","C10","2020-10-22","SW",5,8,0,0,0,0,0,NA,16.5,0.2
"643","20FHB000643",2709,"2036","20SGH002036","C10_002036","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_209_CPG2709_2036","experimental","C10","2020-10-22","SW",5,9,0,0,0,0,0,NA,26.2,0
"644","20FHB000644",2710,"2571","20SGH002571","C10_002571","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_210_CPG2710_2571","experimental","C10","2020-10-22","SW",5,10,0,0,0,0,0,NA,7.8,0
"645","20FHB000645",2711,"382","20SGH000382","C10_000382","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_211_CPG2711_382","experimental","C10","2020-10-22","SW",5,11,0,0,0,0,0,NA,9.1,0.7
"646","20FHB000646",2712,"1707","20SGH001707","C10_001707","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_212_CPG2712_1707","experimental","C10","2020-10-22","SW",5,12,0,0,0,0,0,NA,8.6,0.4
"647","20FHB000647",2713,"535","20SGH000535","C10_000535","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_213_CPG2713_535","experimental","C10","2020-10-22","SW",5,13,0,0,0,0,0,NA,12.4,0.4
"648","20FHB000648",2714,"1774","20SGH001774","C10_001774","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_214_CPG2714_1774","experimental","C10","2020-10-22","SW",5,14,0,0,0,0,0,NA,6.1,0
"649","20FHB000649",2715,"744","20SGH000744","C10_000744","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_215_CPG2715_744","experimental","C10","2020-10-22","SW",5,15,0,0,0,0,0,NA,18.4,0
"650","20FHB000650",2716,"Bacup",NA,"Bacup","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_216_CPG2716_Bacup","resistant check","spring wheat","2020-10-22","SW",5,16,0,0,0,0,0,"sw_check",1.5,0
"651","20FHB000651",2717,"780","20SGH000780","C10_000780","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_217_CPG2717_780","experimental","C10","2020-10-22","SW",5,17,0,0,0,0,0,NA,35.5,1.3
"652","20FHB000652",2718,"2776","20SGH002776","C10_002776","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_218_CPG2718_2776","experimental","C10","2020-10-22","SW",5,18,0,0,0,0,0,NA,NA,NA
"653","20FHB000653",2719,"C9-2695","19SGH002695","C9_002695","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_219_CPG2719_C9-2695","top10% S EB","C9 replicate","2020-10-22","SW",5,19,0,0,0,0,0,"C9 replicate",2.5,0
"654","20FHB000654",2720,"1831","20SGH001831","C10_001831","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_220_CPG2720_1831","experimental","C10","2020-10-22","SW",5,20,0,0,0,0,0,NA,20.2,0
"655","20FHB000655",2721,"855","20SGH000855","C10_000855","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_221_CPG2721_855","experimental","C10","2020-10-22","SW",5,21,0,0,0,0,0,NA,13.6,0.2
"656","20FHB000656",2722,"3829","20SGH003829","C10_003829","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_222_CPG2722_3829","experimental","C10","2020-10-22","SW",5,22,0,0,0,0,0,NA,37.1,1.5
"657","20FHB000657",2723,"3862","20SGH003862","C10_003862","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_223_CPG2723_3862","experimental","C10","2020-10-22","SW",5,23,0,0,0,0,0,NA,12.8,0
"658","20FHB000658",2724,"2791","20SGH002791","C10_002791","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_224_CPG2724_2791","experimental","C10","2020-10-22","SW",5,24,0,0,0,0,0,NA,20.9,2.6
"659","20FHB000659",2725,"2506","20SGH002506","C10_002506","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_225_CPG2725_2506","experimental","C10","2020-10-22","SW",5,25,0,0,0,0,0,NA,9.7,0.4
"660","20FHB000660",2726,"Bacup",NA,"Bacup","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_226_CPG2726_Bacup","resistant check","spring wheat","2020-10-22","SW",5,26,0,0,0,0,0,"sw_check",3.9,0
"661","20FHB000661",2727,"2941","20SGH002941","C10_002941","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_227_CPG2727_2941","experimental","C10","2020-10-22","SW",5,27,0,0,0,0,0,NA,8.2,0
"662","20FHB000662",2728,"C9-3237","19SGH003237","C9_003237","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_228_CPG2728_C9-3237","top33 S FHB","C9 replicate","2020-10-22","SW",5,28,0,0,0,0,0,"C9 replicate",8.5,0.3
"663","20FHB000663",2729,"2314","20SGH002314","C10_002314","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_229_CPG2729_2314","experimental","C10","2020-10-22","SW",5,29,0,0,0,0,0,NA,10.3,0
"664","20FHB000664",2730,"349","20SGH000349","C10_000349","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_230_CPG2730_349","experimental","C10","2020-10-22","SW",5,30,0,0,0,0,0,NA,8.2,0.2
"665","20FHB000665",2731,"Overley",NA,"Overley","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_231_CPG2731_Overley","susceptible check","winter wheat","2020-10-22","SW",5,31,0,0,0,0,0,"ww_check",17.1,4.8
"666","20FHB000666",2732,"1541","20SGH001541","C10_001541","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_232_CPG2732_1541","experimental","C10","2020-10-22","SW",5,32,0,0,0,0,0,NA,0.9,0
"667","20FHB000667",2733,"2701","20SGH002701","C10_002701","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_233_CPG2733_2701","experimental","C10","2020-10-22","SW",5,33,0,0,0,0,0,NA,10.1,0
"668","20FHB000668",2734,"1235","20SGH001235","C10_001235","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_234_CPG2734_1235","experimental","C10","2020-10-22","SW",5,34,0,0,0,0,0,NA,3.2,0.5
"669","20FHB000669",2735,"2548","20SGH002548","C10_002548","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_235_CPG2735_2548","experimental","C10","2020-10-22","SW",5,35,0,0,0,0,0,NA,14,1
"670","20FHB000670",2736,"3748","20SGH003748","C10_003748","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_236_CPG2736_3748","experimental","C10","2020-10-22","SW",5,36,0,0,0,0,0,NA,2.3,0
"671","20FHB000671",2737,"972","20SGH000972","C10_000972","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_237_CPG2737_972","experimental","C10","2020-10-22","SW",5,37,0,0,0,0,0,NA,13.2,0.4
"672","20FHB000672",2738,"Roblin",NA,"Roblin","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_238_CPG2738_Roblin","susceptible check","spring wheat","2020-10-22","SW",5,38,0,0,0,0,0,"sw_check",14.2,1.8
"673","20FHB000673",2739,"2709","20SGH002709","C10_002709","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_239_CPG2739_2709","experimental","C10","2020-10-22","SW",5,39,0,0,0,0,0,NA,1.5,0
"674","20FHB000674",2740,"3027","20SGH003027","C10_003027","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_240_CPG2740_3027","experimental","C10","2020-10-22","SW",5,40,0,0,0,0,0,NA,NA,NA
"675","20FHB000675",2741,"Everest",NA,"Everest","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_241_CPG2741_Everest","resistant check","winter wheat","2020-10-22","SW",5,41,0,0,0,0,0,"ww_check",26.8,7.3
"676","20FHB000676",2742,"839","20SGH000839","C10_000839","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_242_CPG2742_839","experimental","C10","2020-10-22","SW",5,42,0,0,0,0,0,NA,3.3,0
"677","20FHB000677",2743,"C9-3370","19SGH003370","C9_003370","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_243_CPG2743_C9-3370","top10 R FHB","C9 replicate","2020-10-22","SW",5,43,0,0,0,0,0,"C9 replicate",4.4,0
"678","20FHB000678",2744,"2611","20SGH002611","C10_002611","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_244_CPG2744_2611","experimental","C10","2020-10-22","SW",5,44,0,0,0,0,0,NA,3.3,0.2
"679","20FHB000679",2745,"2662","20SGH002662","C10_002662","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_245_CPG2745_2662","experimental","C10","2020-10-22","SW",5,45,0,0,0,0,0,NA,1.3,0
"680","20FHB000680",2746,"706","20SGH000706","C10_000706","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_246_CPG2746_706","experimental","C10","2020-10-22","SW",5,46,0,0,0,0,0,NA,1.3,0.6
"681","20FHB000681",2747,"88","20SGH000088","C10_000088","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_247_CPG2747_88","experimental","C10","2020-10-22","SW",5,47,0,0,0,0,0,NA,1.4,0
"682","20FHB000682",2748,"3817","20SGH003817","C10_003817","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_248_CPG2748_3817","experimental","C10","2020-10-22","SW",5,48,0,0,0,0,0,NA,NA,NA
"683","20FHB000683",2749,"Bacup",NA,"Bacup","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_249_CPG2749_Bacup","resistant check","spring wheat","2020-10-22","SW",5,49,0,0,0,0,0,"sw_check",1.1,0
"684","20FHB000684",2750,"3738","20SGH003738","C10_003738","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_250_CPG2750_3738","experimental","C10","2020-10-22","SW",5,50,0,0,0,0,0,NA,1.3,0.3
"685","20FHB000685",2751,"3350","20SGH003350","C10_003350","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_251_CPG2751_3350","experimental","C10","2020-10-22","SW",6,50,0,0,0,0,0,NA,5.7,0
"686","20FHB000686",2752,"C9-3370","19SGH003370","C9_003370","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_252_CPG2752_C9-3370","top10 R FHB","C9 replicate","2020-10-22","SW",6,49,0,0,0,0,0,"C9 replicate",NA,NA
"687","20FHB000687",2753,"351","20SGH000351","C10_000351","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_253_CPG2753_351","experimental","C10","2020-10-22","SW",6,48,0,0,0,0,0,NA,NA,NA
"688","20FHB000688",2754,"C9-369","19SGH000369","C9_000369","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_254_CPG2754_C9-369","top33 S FHB","C9 replicate","2020-10-22","SW",6,47,0,0,0,0,0,"C9 replicate",0.5,0
"689","20FHB000689",2755,"2930","20SGH002930","C10_002930","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_255_CPG2755_2930","experimental","C10","2020-10-22","SW",6,46,0,0,0,0,0,NA,2.1,0
"690","20FHB000690",2756,"828","20SGH000828","C10_000828","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_256_CPG2756_828","experimental","C10","2020-10-22","SW",6,45,0,0,0,0,0,NA,NA,NA
"691","20FHB000691",2757,"1502","20SGH001502","C10_001502","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_257_CPG2757_1502","experimental","C10","2020-10-22","SW",6,44,0,0,0,0,0,NA,2.2,0
"692","20FHB000692",2758,"3231","20SGH003231","C10_003231","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_258_CPG2758_3231","experimental","C10","2020-10-22","SW",6,43,0,0,0,0,0,NA,0,0
"693","20FHB000693",2759,"139","20SGH000139","C10_000139","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_259_CPG2759_139","experimental","C10","2020-10-22","SW",6,42,0,0,0,0,0,NA,1.2,0
"694","20FHB000694",2760,"C9-369","19SGH000369","C9_000369","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_260_CPG2760_C9-369","top33 S FHB","C9 replicate","2020-10-22","SW",6,41,0,0,0,0,0,"C9 replicate",NA,NA
"695","20FHB000695",2761,"3158","20SGH003158","C10_003158","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_261_CPG2761_3158","experimental","C10","2020-10-22","SW",6,40,0,0,0,0,0,NA,8.4,0.7
"696","20FHB000696",2762,"468","20SGH000468","C10_000468","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_262_CPG2762_468","experimental","C10","2020-10-22","SW",6,39,0,0,0,0,0,NA,6.1,0.7
"697","20FHB000697",2763,"Bacup",NA,"Bacup","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_263_CPG2763_Bacup","resistant check","spring wheat","2020-10-22","SW",6,38,0,0,0,0,0,"sw_check",14.6,0
"698","20FHB000698",2764,"663","20SGH000663","C10_000663","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_264_CPG2764_663","experimental","C10","2020-10-22","SW",6,37,0,0,0,0,0,NA,1.3,1
"699","20FHB000699",2765,"2280","20SGH002280","C10_002280","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_265_CPG2765_2280","experimental","C10","2020-10-22","SW",6,36,0,0,0,0,0,NA,1.7,0.2
"700","20FHB000700",2766,"C9-3726","19SGH003726","C9_003726","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_266_CPG2766_C9-3726","top33 S FHB","C9 replicate","2020-10-22","SW",6,35,0,0,0,0,0,"C9 replicate",NA,NA
"701","20FHB000701",2767,"3014","20SGH003014","C10_003014","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_267_CPG2767_3014","experimental","C10","2020-10-22","SW",6,34,0,0,0,0,0,NA,NA,NA
"702","20FHB000702",2768,"92","20SGH000092","C10_000092","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_268_CPG2768_92","experimental","C10","2020-10-22","SW",6,33,0,0,0,0,0,NA,4.2,0.5
"703","20FHB000703",2769,"3396","20SGH003396","C10_003396","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_269_CPG2769_3396","experimental","C10","2020-10-22","SW",6,32,0,0,0,0,0,NA,3.5,0
"704","20FHB000704",2770,"399","20SGH000399","C10_000399","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_270_CPG2770_399","experimental","C10","2020-10-22","SW",6,31,0,0,0,0,0,NA,16.9,0.7
"705","20FHB000705",2771,"C9-3726","19SGH003726","C9_003726","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_271_CPG2771_C9-3726","top33 S FHB","C9 replicate","2020-10-22","SW",6,30,0,0,0,0,0,"C9 replicate",NA,NA
"706","20FHB000706",2772,"3473","20SGH003473","C10_003473","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_272_CPG2772_3473","experimental","C10","2020-10-22","SW",6,29,0,0,0,0,0,NA,2.5,0.5
"707","20FHB000707",2773,"Overley",NA,"Overley","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_273_CPG2773_Overley","susceptible check","winter wheat","2020-10-22","SW",6,28,0,0,0,0,0,"ww_check",21.3,2.6
"708","20FHB000708",2774,"335","20SGH000335","C10_000335","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_274_CPG2774_335","experimental","C10","2020-10-22","SW",6,27,0,0,0,0,0,NA,13.2,0.9
"709","20FHB000709",2775,"3053","20SGH003053","C10_003053","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_275_CPG2775_3053","experimental","C10","2020-10-22","SW",6,26,0,0,0,0,0,NA,5.9,0.1
